date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:07	104753/104753	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-19931%22	https://radiustheme.com/demo/html/cirkle/newsfeed.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/newsfeed.html	(from )
11:23:08	93/93	---MCZ	200	added ('OK')	text/plain	etag:W/%226384384e-4d%22	https://radiustheme.com/robots.txt		(from )
11:23:08	2243/2243	---M--	200	added ('OK')	image/png	etag:%225ff2e2b7-8c3%22	https://radiustheme.com/demo/html/cirkle/media/favicon.png	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/media/favicon.png	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:09	160392/160392	---MCZ	200	added ('OK')	text/css	etag:W/%22601cbdb9-27288%22	https://radiustheme.com/demo/html/cirkle/dependencies/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/dependencies/bootstrap/css/bootstrap.min.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:10	92208/92208	---MCZ	200	added ('OK')	text/css	etag:W/%225b6b91d4-16830%22	https://radiustheme.com/demo/html/cirkle/dependencies/icofont/icofont.min.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/dependencies/icofont/icofont.min.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:11	1776/1776	---MCZ	200	added ('OK')	text/css	etag:W/%22601cbdb9-6f0%22	https://radiustheme.com/demo/html/cirkle/dependencies/slick-carousel/css/slick.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/dependencies/slick-carousel/css/slick.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:12	3145/3145	---MCZ	200	added ('OK')	text/css	etag:W/%22601cbdb9-c49%22	https://radiustheme.com/demo/html/cirkle/dependencies/slick-carousel/css/slick-theme.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/dependencies/slick-carousel/css/slick-theme.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:13	6951/6951	---MCZ	200	added ('OK')	text/css	etag:W/%225ef427c0-1b27%22	https://radiustheme.com/demo/html/cirkle/dependencies/magnific-popup/css/magnific-popup.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/dependencies/magnific-popup/css/magnific-popup.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:14	7544/7544	---MCZ	200	added ('OK')	text/css	etag:W/%225f4ca306-1d78%22	https://radiustheme.com/demo/html/cirkle/dependencies/sal.js/sal.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/dependencies/sal.js/sal.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:15	42839/42839	---MCZ	200	added ('OK')	text/css	etag:W/%225826d30d-a757%22	https://radiustheme.com/demo/html/cirkle/dependencies/mcustomscrollbar/jquery.mCustomScrollbar.min.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/dependencies/mcustomscrollbar/jquery.mCustomScrollbar.min.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:16	14966/14966	---MCZ	200	added ('OK')	text/css	etag:W/%225f4f5890-3a76%22	https://radiustheme.com/demo/html/cirkle/dependencies/select2/css/select2.min.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/dependencies/select2/css/select2.min.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:17	253329/253329	---MCZ	200	added ('OK')	text/css	etag:W/%22602364ab-3dd91%22	https://radiustheme.com/demo/html/cirkle/assets/css/app.css	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/assets/css/app.css	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:18	65690/65690	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-1009a%22	https://radiustheme.com/demo/html/cirkle/index.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/index.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:18	3109/3109	---M--	200	added ('OK')	image/png	etag:%225ff2e2b8-c25%22	https://radiustheme.com/demo/html/cirkle/media/logo.png	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/media/logo.png	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:19	115721/115721	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-1c409%22	https://radiustheme.com/demo/html/cirkle/user-timeline.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/user-timeline.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:20	57722/57722	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-e17a%22	https://radiustheme.com/demo/html/cirkle/user-about.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/user-about.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:21	69273/69273	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-10e99%22	https://radiustheme.com/demo/html/cirkle/user-friends.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/user-friends.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:22	67533/67533	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-107cd%22	https://radiustheme.com/demo/html/cirkle/user-groups.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/user-groups.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:23	52439/52439	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-ccd7%22	https://radiustheme.com/demo/html/cirkle/user-photo.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/user-photo.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:24	53312/53312	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-d040%22	https://radiustheme.com/demo/html/cirkle/user-video.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/user-video.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:25	57570/57570	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-e0e2%22	https://radiustheme.com/demo/html/cirkle/user-badges.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/user-badges.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:26	70155/70155	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-1120b%22	https://radiustheme.com/demo/html/cirkle/forums.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/forums.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:27	71412/71412	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-116f4%22	https://radiustheme.com/demo/html/cirkle/forums-forum.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/forums-forum.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:28	95122/95122	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-17392%22	https://radiustheme.com/demo/html/cirkle/forums-timeline.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/forums-timeline.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:29	66999/66999	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-105b7%22	https://radiustheme.com/demo/html/cirkle/forums-info.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/forums-info.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:29	80419/80419	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-13a23%22	https://radiustheme.com/demo/html/cirkle/forums-members.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/forums-members.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
11:23:30	67126/67126	---MCZ	200	added ('OK')	text/html	etag:W/%2260236687-10636%22	https://radiustheme.com/demo/html/cirkle/forums-media.html	C:/My%20Web%20Sites/crickle/radiustheme.com/demo/html/cirkle/forums-media.html	(from https://radiustheme.com/demo/html/cirkle/newsfeed.html)
